what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903009062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903012921
error,log,,,"Internal error logged from CDI Debug: ",1430903018718
error,log,,,"Internal error logged from CDI Debug: ",1430903018718
error,log,,,"Internal error logged from CDI Debug: ",1430903018718
error,log,,,"Internal error logged from CDI Debug: ",1430903018734
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430903021703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903025968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903027828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903030203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903091109
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430903091125
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430903102062
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430903250703
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1430903250812
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430903252859
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430903274093
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430903274218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903276296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903278593
error,log,,,"Internal error logged from CDI Debug: ",1430903282500
error,log,,,"Internal error logged from CDI Debug: ",1430903282500
error,log,,,"Internal error logged from CDI Debug: ",1430903282500
error,log,,,"Internal error logged from CDI Debug: ",1430903282515
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430903285593
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1430903285625
